dataset,algorithm,number_of_classes,number_of_categories,train_size,test_size,cv_idx,accuracy,precision,recall,f1,auc,train_time,pred_time
heart,HT,2,0,243,27,8,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8500000000000001,0.15631914138793945,0.016287565231323242
heart,HT,2,0,243,27,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.658008658008658,0.6500000000000001,0.16212773323059082,0.01569533348083496
heart,HT,2,0,243,27,10,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9249999999999999,0.17507576942443848,0.015042304992675781
heart,KNNI,2,0,243,27,1,0.6666666666666666,0.6833333333333333,0.6666666666666666,0.6666666666666665,0.675,0.014415979385375977,0.0026891231536865234
heart,KNNI,2,0,243,27,2,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732,0.7333333333333333,0.014046192169189453,0.002163410186767578
heart,KNNI,2,0,243,27,3,0.7407407407407407,0.7442002442002441,0.7407407407407407,0.741455938697318,0.7416666666666667,0.010957956314086914,0.001575469970703125
heart,KNNI,2,0,243,27,4,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8500000000000001,0.014543771743774414,0.0018513202667236328
heart,KNNI,2,0,243,27,5,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7750000000000001,0.010264158248901367,0.0010025501251220703
heart,KNNI,2,0,243,27,6,0.8888888888888888,0.9074074074074074,0.8888888888888888,0.886002886002886,0.875,0.012180805206298828,0.0014107227325439453
heart,KNNI,2,0,243,27,7,0.8888888888888888,0.891941391941392,0.8888888888888888,0.8891954022988505,0.8916666666666666,0.011104822158813477,0.0020165443420410156
heart,KNNI,2,0,243,27,8,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8500000000000001,0.0143585205078125,0.003155946731567383
heart,KNNI,2,0,243,27,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.658008658008658,0.6500000000000001,0.015558481216430664,0.0017893314361572266
heart,KNNI,2,0,243,27,10,1.0,1.0,1.0,1.0,1.0,0.014515161514282227,0.001270294189453125
heart,LVQ,2,0,243,27,1,0.7777777777777778,0.7803921568627451,0.7777777777777778,0.774621212121212,0.7666666666666666,0.24365997314453125,0.0022323131561279297
heart,LVQ,2,0,243,27,2,0.7777777777777778,0.7803921568627451,0.7777777777777778,0.774621212121212,0.7666666666666666,0.18154311180114746,0.0012784004211425781
heart,LVQ,2,0,243,27,3,0.8148148148148148,0.835185185185185,0.8148148148148148,0.8148148148148148,0.8250000000000001,0.2252635955810547,0.0014014244079589844
heart,LVQ,2,0,243,27,4,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523,0.8083333333333333,0.2602510452270508,0.001012563705444336
heart,LVQ,2,0,243,27,5,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523,0.8083333333333333,0.2567911148071289,0.0014963150024414062
heart,LVQ,2,0,243,27,6,0.8888888888888888,0.9074074074074074,0.8888888888888888,0.886002886002886,0.875,0.270099401473999,0.002532482147216797
heart,LVQ,2,0,243,27,7,0.8518518518518519,0.8620268620268621,0.8518518518518519,0.8522588522588521,0.8583333333333333,0.17315411567687988,0.0013208389282226562
heart,LVQ,2,0,243,27,8,0.8888888888888888,0.891941391941392,0.8888888888888888,0.8891954022988505,0.8916666666666666,0.22887063026428223,0.0005669593811035156
heart,LVQ,2,0,243,27,9,0.6296296296296297,0.6261437908496732,0.6296296296296297,0.624368686868687,0.6166666666666667,0.24222731590270996,0.0016629695892333984
heart,LVQ,2,0,243,27,10,1.0,1.0,1.0,1.0,1.0,0.2297196388244629,0.00225067138671875
heart,LVQ2,2,0,243,27,1,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732,0.7333333333333333,0.2961881160736084,0.0008754730224609375
heart,LVQ2,2,0,243,27,2,0.7777777777777778,0.7803921568627451,0.7777777777777778,0.774621212121212,0.7666666666666666,0.2584996223449707,0.00154876708984375
heart,LVQ2,2,0,243,27,3,0.8148148148148148,0.835185185185185,0.8148148148148148,0.8148148148148148,0.8250000000000001,0.26254773139953613,0.0014553070068359375
heart,LVQ2,2,0,243,27,4,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523,0.8083333333333333,0.3350856304168701,0.0016350746154785156
heart,LVQ2,2,0,243,27,5,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523,0.8083333333333333,0.31510090827941895,0.0013573169708251953
heart,LVQ2,2,0,243,27,6,0.8888888888888888,0.9074074074074074,0.8888888888888888,0.886002886002886,0.875,0.3537025451660156,0.003049135208129883
heart,LVQ2,2,0,243,27,7,0.8518518518518519,0.8620268620268621,0.8518518518518519,0.8522588522588521,0.8583333333333333,0.292555570602417,0.0013463497161865234
heart,LVQ2,2,0,243,27,8,0.8888888888888888,0.891941391941392,0.8888888888888888,0.8891954022988505,0.8916666666666666,0.3398118019104004,0.002097606658935547
heart,LVQ2,2,0,243,27,9,0.5925925925925926,0.5864197530864198,0.5925925925925926,0.5820105820105821,0.5750000000000001,0.32312798500061035,0.0013885498046875
